Customer Experience Strategy: Build a Customer-Centric Culture,https://www.linkedin.com/learning/customer-experience-strategy-build-a-customer-centric-culture?u=56973065,"14,955 learners",-
Mastering Communications as a Leader,https://www.linkedin.com/learning/mastering-communications-as-a-leader?u=56973065,"62,215 learners",POPULAR
Level Up: Advanced Python,https://www.linkedin.com/learning/level-up-advanced-python?u=56973065,"19,842 learners",-
Foundations of Accessible Elearning,https://www.linkedin.com/learning/foundations-of-accessible-elearning?u=56973065,"24,976 learners",-
Freelancing Tips,https://www.linkedin.com/learning/freelancing-tips?u=56973065,"44,189 learners",-
Five Learning Lessons from Cognitive Science,https://www.linkedin.com/learning/five-learning-lessons-from-cognitive-science?u=56973065,"10,365 learners",-
Managing Stress for Positive Change,https://www.linkedin.com/learning/managing-stress-for-positive-change?u=56973065,"731,866 learners",POPULAR
Creating Your IT Strategy,https://www.linkedin.com/learning/creating-your-it-strategy?u=56973065,"87,664 learners",-
Audit and Due Diligence: Priorities and Best Practices,https://www.linkedin.com/learning/audit-and-due-diligence-priorities-and-best-practices?u=56973065,"53,023 learners",-
Virtual and Hybrid Meeting Essentials,https://www.linkedin.com/learning/virtual-and-hybrid-meeting-essentials?u=56973065,"46,423 learners",-
Managing Meetings,https://www.linkedin.com/learning/managing-meetings?u=56973065,"139,371 learners",-
Leadership: Practical Skills,https://www.linkedin.com/learning/leadership-practical-skills?u=56973065,"316,854 learners",POPULAR
Accelerating Your Career with Personal Branding,https://www.linkedin.com/learning/accelerating-your-career-with-personal-branding?u=56973065,"354,338 learners",POPULAR
Time Management for Busy People,https://www.linkedin.com/learning/time-management-for-busy-people?u=56973065,"99,501 learners",-
Human Resources: Building a Performance Management System,https://www.linkedin.com/learning/human-resources-building-a-performance-management-system?u=56973065,"87,959 learners",-
Requirements Elicitation and Analysis,https://www.linkedin.com/learning/requirements-elicitation-and-analysis?u=56973065,"169,183 learners",POPULAR
IT Service Management Foundations: Tools,https://www.linkedin.com/learning/it-service-management-foundations-tools?u=56973065,"44,357 learners",-
Project Management: Preventing Scope Creep,https://www.linkedin.com/learning/project-management-preventing-scope-creep-2018?u=56973065,"138,248 learners",-
Learning HubSpot CRM,https://www.linkedin.com/learning/learning-hubspot-crm?u=56973065,"37,564 learners",-
Developing Your Leadership Philosophy,https://www.linkedin.com/learning/developing-your-leadership-philosophy?u=56973065,"230,706 learners",-
Customer Success Management Fundamentals,https://www.linkedin.com/learning/customer-success-management-fundamentals?u=56973065,"76,938 learners",POPULAR
Business Ethics for Sales Professionals,https://www.linkedin.com/learning/business-ethics-for-sales-professionals?u=56973065,"109,127 learners",-
Microsoft Entra ID: Basics,https://www.linkedin.com/learning/microsoft-entra-id-basics?u=56973065,"141,223 learners",POPULAR
Strategic Thinking,https://www.linkedin.com/learning/strategic-thinking-22616141?u=56973065,"56,360 learners",POPULAR
Software Architecture Foundations,https://www.linkedin.com/learning/software-architecture-foundations?u=56973065,"114,508 learners",POPULAR
Ten Micro-Impressions to Make in an Interview,https://www.linkedin.com/learning/ten-micro-impressions-to-make-in-an-interview?u=56973065,"1,357 learners",NEW
Running a Profitable Business: Understanding Cash Flow,https://www.linkedin.com/learning/running-a-profitable-business-understanding-cash-flow?u=56973065,"126,566 learners",-
How to Manage Feeling Overwhelmed,https://www.linkedin.com/learning/how-to-manage-feeling-overwhelmed?u=56973065,"239,642 learners",-
Time Management Tips,https://www.linkedin.com/learning/time-management-tips?u=56973065,"526,669 learners",POPULAR
CompTIA A+ Core 1 (220-1101) Cert Prep: 6 Essentials of Networking,https://www.linkedin.com/learning/comptia-a-plus-core-1-220-1101-cert-prep-6-essentials-of-networking?u=56973065,"10,502 learners",POPULAR
Introducing Maven,https://www.linkedin.com/learning/introducing-maven?u=56973065,"49,142 learners",-
Brand Leadership: Building Brand and Culture,https://www.linkedin.com/learning/brand-leadership-building-brand-and-culture?u=56973065,"47,255 learners",-
IT Service Desk: Service Management,https://www.linkedin.com/learning/it-service-desk-service-management?u=56973065,"65,383 learners",POPULAR
Learning Cloud Computing: Serverless Computing,https://www.linkedin.com/learning/learning-cloud-computing-serverless-computing?u=56973065,"31,740 learners",-
Monitoring and Observability with Datadog,https://www.linkedin.com/learning/monitoring-and-observability-with-datadog?u=56973065,"7,377 learners",-
Creating Interactive Tableau Dashboards,https://www.linkedin.com/learning/creating-interactive-tableau-dashboards?u=56973065,"88,528 learners",POPULAR
Music Theory for Songwriters: The Fundamentals,https://www.linkedin.com/learning/music-theory-for-songwriters-the-fundamentals?u=56973065,"83,628 learners",POPULAR
HR Communication in Today's Fluid Workplace,https://www.linkedin.com/learning/hr-communication-in-today-s-fluid-workplace?u=56973065,"27,416 learners",-
Networking Foundations: IP Addressing,https://www.linkedin.com/learning/networking-foundations-ip-addressing-2020?u=56973065,"38,581 learners",-
Critical Thinking for Better Judgment and Decision-Making,https://www.linkedin.com/learning/critical-thinking-for-better-judgment-and-decision-making?u=56973065,"1,276,073 learners",POPULAR
DevOps Foundations (2016),https://www.linkedin.com/learning/devops-foundations-2016?u=56973065,"465,802 learners",POPULAR
Getting Started with Microsoft Azure,https://www.linkedin.com/learning/getting-started-with-microsoft-azure?u=56973065,"4,752 learners",POPULAR
Excel Data Visualization: Mastering 20+ Charts and Graphs,https://www.linkedin.com/learning/excel-data-visualization-mastering-20-plus-charts-and-graphs?u=56973065,"590,348 learners",POPULAR
IT Service Management Foundations: Problem Management,https://www.linkedin.com/learning/it-service-management-foundations-problem-management?u=56973065,"24,795 learners",-
Introduction to Cloud Computing for IT Pros,https://www.linkedin.com/learning/introduction-to-cloud-computing-for-it-pros-17408371?u=56973065,"16,377 learners",-
Introduction to Focused Breathing Meditation,https://www.linkedin.com/learning/introduction-to-focused-breathing-meditation?u=56973065,"11,214 learners",-
Launch a Bug Bounty Program,https://www.linkedin.com/learning/launch-a-bug-bounty-program?u=56973065,-,NEW
Leading Effectively,https://www.linkedin.com/learning/leading-effectively?u=56973065,"147,603 learners",-
Leading with Emotional Intelligence (2018),https://www.linkedin.com/learning/leading-with-emotional-intelligence-2018?u=56973065,"642,009 learners",POPULAR
Mergers & Acquisitions,https://www.linkedin.com/learning/mergers-acquisitions?u=56973065,"78,738 learners",-
Ninja Writing: The Four Levels of Writing Mastery,https://www.linkedin.com/learning/ninja-writing-the-four-levels-of-writing-mastery?u=56973065,"90,185 learners",-
Advanced Persuasive Selling: Persuading Different Personality Types,https://www.linkedin.com/learning/advanced-persuasive-selling-persuading-different-personality-types?u=56973065,"53,082 learners",-
Entrepreneurship: Finding and Testing Your Business Idea,https://www.linkedin.com/learning/entrepreneurship-finding-and-testing-your-business-idea?u=56973065,"143,813 learners",POPULAR
Managing Globally,https://www.linkedin.com/learning/managing-globally?u=56973065,"128,115 learners",-
Learning SAP Human Capital Management,https://www.linkedin.com/learning/learning-sap-human-capital-management?u=56973065,"8,866 learners",POPULAR
Customer Service Strategy,https://www.linkedin.com/learning/customer-service-strategy?u=56973065,"88,351 learners",-
Building the Classic Snake Game with Python,https://www.linkedin.com/learning/building-the-classic-snake-game-with-python?u=56973065,"12,703 learners",UPDATED
Growing Relationships as a Manager,https://www.linkedin.com/learning/growing-relationships-as-a-manager?u=56973065,"40,937 learners",-
Logo Design: Techniques,https://www.linkedin.com/learning/logo-design-techniques-4?u=56973065,"67,293 learners",POPULAR
CISSP Cert Prep (2021): 1 Security and Risk Management,https://www.linkedin.com/learning/cissp-cert-prep-2021-1-security-and-risk-management?u=56973065,"93,042 learners",POPULAR
Social Media Marketing for Small Business,https://www.linkedin.com/learning/social-media-marketing-for-small-business-22825937?u=56973065,"8,943 learners",-
Cisco Networking Foundations: Fundamentals of Cisco Networking,https://www.linkedin.com/learning/cisco-networking-foundations-fundamentals-of-cisco-networking?u=56973065,"28,970 learners",POPULAR
Learning Data Science: Ask Great Questions,https://www.linkedin.com/learning/learning-data-science-ask-great-questions?u=56973065,"56,036 learners",-
Customer Service: Handling Abusive Customers,https://www.linkedin.com/learning/customer-service-handling-abusive-customers?u=56973065,"999,607 learners",POPULAR
Marketing: How to Use High-Impact Storytelling,https://www.linkedin.com/learning/marketing-how-to-use-high-impact-storytelling?u=56973065,"2,058 learners",POPULAR
Root Cause Analysis: Getting to the Root of Business Problems,https://www.linkedin.com/learning/root-cause-analysis-getting-to-the-root-of-business-problems?u=56973065,"161,166 learners",POPULAR
Create a Go-to-Market Plan,https://www.linkedin.com/learning/create-a-go-to-market-plan-2?u=56973065,"106,212 learners",-
Learning Azure Kubernetes Service (AKS),https://www.linkedin.com/learning/learning-azure-kubernetes-service-aks-17453148?u=56973065,"13,498 learners",-
Introduction to Alteryx,https://www.linkedin.com/learning/introduction-to-alteryx?u=56973065,"12,302 learners",-
High-Stakes Communication,https://www.linkedin.com/learning/high-stakes-communication?u=56973065,"380,307 learners",-
SharePoint: Site Customization,https://www.linkedin.com/learning/sharepoint-site-customization-2022?u=56973065,"28,304 learners",-
Tech and Sustainability: Building a Sustainability Action Report,https://www.linkedin.com/learning/tech-and-sustainability-building-a-sustainability-action-report?u=56973065,"5,833 learners",-
Using ChatGPT and Generative AI in FinTech,https://www.linkedin.com/learning/using-chatgpt-and-generative-ai-in-fintech?u=56973065,"5,764 learners",POPULAR
Marketing Foundations: Analytics,https://www.linkedin.com/learning/marketing-foundations-analytics?u=56973065,"31,042 learners",POPULAR
What Is Change Management?,https://www.linkedin.com/learning/what-is-change-management?u=56973065,"25,775 learners",-
Raspberry Pi Essential Training,https://www.linkedin.com/learning/raspberry-pi-essential-training-14476312?u=56973065,"369,289 learners",POPULAR
How to Use Rejection to Your Advantage,https://www.linkedin.com/learning/how-to-use-rejection-to-your-advantage?u=56973065,"12,434 learners",-
L&D Foundations: Essential Skills for L&D Leadership,https://www.linkedin.com/learning/l-d-foundations-essential-skills-for-l-d-leadership?u=56973065,"2,091 learners",NEW
Azure Data Fundamentals (DP-900) Cert Prep: 1 Core Data Concepts,https://www.linkedin.com/learning/azure-data-fundamentals-dp-900-cert-prep-1-core-data-concepts?u=56973065,"11,639 learners",-
Building Rapport on Virtual Sales Calls,https://www.linkedin.com/learning/building-rapport-on-virtual-sales-calls?u=56973065,"20,022 learners",-
Introduction to Web APIs,https://www.linkedin.com/learning/introduction-to-web-apis-22019269?u=56973065,"30,794 learners",POPULAR
Learning Java Collections,https://www.linkedin.com/learning/learning-java-collections?u=56973065,"23,669 learners",-
Breaking Out of a Rut,https://www.linkedin.com/learning/breaking-out-of-a-rut?u=56973065,"138,851 learners",-
Business Analysis Foundations,https://www.linkedin.com/learning/business-analysis-foundations-4?u=56973065,"640,025 learners",POPULAR
Building a Diverse Professional Network,https://www.linkedin.com/learning/building-a-diverse-professional-network?u=56973065,"37,663 learners",-
Excel: Data Storytelling for Beginners,https://www.linkedin.com/learning/excel-data-storytelling-for-beginners?u=56973065,"1,634 learners",-
Microsoft Power Apps Essential Training: Beyond the Basics,https://www.linkedin.com/learning/microsoft-power-apps-essential-training-beyond-the-basics?u=56973065,"37,953 learners",-
"Help Desk Handbook for End Users: PC Basics, Hardware, Operating Systems, and Applications",https://www.linkedin.com/learning/help-desk-handbook-for-end-users-pc-basics-hardware-operating-systems-and-applications?u=56973065,"54,141 learners",-
Excel: Advanced Formatting Techniques,https://www.linkedin.com/learning/excel-advanced-formatting-techniques?u=56973065,"61,528 learners",-
Data Science Foundations: Fundamentals,https://www.linkedin.com/learning/data-science-foundations-fundamentals-14537508?u=56973065,"88,906 learners",POPULAR
Access Basics for Excel Users,https://www.linkedin.com/learning/access-basics-for-excel-users?u=56973065,"50,375 learners",-
Organizational Culture,https://www.linkedin.com/learning/organizational-culture?u=56973065,"282,524 learners",-
Software Development Life Cycle (SDLC),https://www.linkedin.com/learning/software-development-life-cycle-sdlc?u=56973065,"107,381 learners",POPULAR
Nine Habits of Highly Confident People,https://www.linkedin.com/learning/nine-habits-of-highly-confident-people?u=56973065,"1,745 learners",NEW
Recognizing Ageism to Be More Inclusive,https://www.linkedin.com/learning/recognizing-ageism-to-be-more-inclusive?u=56973065,"12,892 learners",-
Intermediate SQL for Data Scientists,https://www.linkedin.com/learning/intermediate-sql-for-data-scientists?u=56973065,"95,875 learners",-
Everybody's Introduction to Snowflake,https://www.linkedin.com/learning/everybody-s-introduction-to-snowflake?u=56973065,"8,997 learners",POPULAR
Leading with Empathy,https://www.linkedin.com/learning/leading-with-empathy?u=56973065,"47,258 learners",-
Becoming an AI-First Product Leader,https://www.linkedin.com/learning/becoming-an-ai-first-product-leader?u=56973065,"82,091 learners",POPULAR
What Is Generative AI?,https://www.linkedin.com/learning/what-is-generative-ai?u=56973065,-,POPULAR
Nano Tips for Being a Professional Troublemaker: Lead at Work,https://www.linkedin.com/learning/nano-tips-for-being-a-professional-troublemaker-lead-at-work?u=56973065,"7,101 learners",NEW
Change Management Tips for Leaders,https://www.linkedin.com/learning/change-management-tips-for-leaders?u=56973065,"41,741 learners",-
Learning the JavaScript Language,https://www.linkedin.com/learning/learning-the-javascript-language-22309208?u=56973065,"20,345 learners",POPULAR
Becoming Indistractable,https://www.linkedin.com/learning/becoming-indistractable?u=56973065,"170,164 learners",UPDATED
Learning Industrial Automation,https://www.linkedin.com/learning/learning-industrial-automation?u=56973065,"94,557 learners",POPULAR
Premiere Pro for Social Media Content,https://www.linkedin.com/learning/premiere-pro-for-social-media-content?u=56973065,"7,583 learners",-
"Management Excellence at Microsoft: Model, Coach, Care",https://www.linkedin.com/learning/management-excellence-at-microsoft-model-coach-care?u=56973065,"200,434 learners",-
Value Realization Best Practices for Customer Success Management,https://www.linkedin.com/learning/value-realization-best-practices-for-customer-success-management?u=56973065,"16,387 learners",-
Digital Transformation,https://www.linkedin.com/learning/digital-transformation-2?u=56973065,"400,927 learners",POPULAR
Managing Projects with Microsoft Teams,https://www.linkedin.com/learning/managing-projects-with-microsoft-teams-2022?u=56973065,"95,874 learners",POPULAR
Economic Indicators,https://www.linkedin.com/learning/economic-indicators?u=56973065,"131,278 learners",POPULAR
Hands-On Introduction: React,https://www.linkedin.com/learning/hands-on-introduction-react?u=56973065,"21,398 learners",-
Excel: Power Pivot for Beginners,https://www.linkedin.com/learning/excel-power-pivot-for-beginners-14948650?u=56973065,"80,459 learners",-
Measuring Business Performance,https://www.linkedin.com/learning/measuring-business-performance-2021?u=56973065,"23,106 learners",-
Sales: Customer Success,https://www.linkedin.com/learning/sales-customer-success?u=56973065,"82,903 learners",-
Managing Career Burnout,https://www.linkedin.com/learning/managing-career-burnout?u=56973065,"361,255 learners",-
Ethical Hacking: Introduction to Ethical Hacking,https://www.linkedin.com/learning/ethical-hacking-introduction-to-ethical-hacking-22666825?u=56973065,"12,451 learners",POPULAR
C++ Essential Training,https://www.linkedin.com/learning/c-plus-plus-essential-training-15106801?u=56973065,"35,364 learners",POPULAR
Jenkins Essential Training,https://www.linkedin.com/learning/jenkins-essential-training-17420152?u=56973065,"39,948 learners",-
Project Management Power Moves: Leading with Influence,https://www.linkedin.com/learning/project-management-power-moves-leading-with-influence?u=56973065,"10,362 learners",-
Advanced Grammar,https://www.linkedin.com/learning/advanced-grammar?u=56973065,"169,554 learners",POPULAR
Practice It: SQL Joins,https://www.linkedin.com/learning/practice-it-sql-joins?u=56973065,"9,236 learners",-
CompTIA A+ Core 2 (220-1102) Cert Prep: 1 Getting Started,https://www.linkedin.com/learning/comptia-a-plus-core-2-220-1102-cert-prep-1-getting-started?u=56973065,"12,736 learners",-
Learning Linux Command Line,https://www.linkedin.com/learning/learning-linux-command-line-14447912?u=56973065,-,POPULAR
Leadership Foundations: Leadership Styles and Models,https://www.linkedin.com/learning/leadership-foundations-leadership-styles-and-models?u=56973065,"219,220 learners",POPULAR
Next Generation AI: An Intro to GPT-3,https://www.linkedin.com/learning/next-generation-ai-an-intro-to-gpt-3?u=56973065,"51,494 learners",POPULAR
Python Essential Training,https://www.linkedin.com/learning/python-essential-training-18764650?u=56973065,-,POPULAR
LinkedIn Profiles for Technical Professionals,https://www.linkedin.com/learning/linkedin-profiles-for-technical-professionals?u=56973065,"4,316 learners",POPULAR
Learning Terraform,https://www.linkedin.com/learning/learning-terraform-15575129?u=56973065,"42,178 learners",POPULAR
Interpersonal Communication,https://www.linkedin.com/learning/interpersonal-communication-22638889?u=56973065,"143,238 learners",POPULAR
Computer Science Principles: Digital Information,https://www.linkedin.com/learning/computer-science-principles-digital-information?u=56973065,"39,244 learners",POPULAR
IT Service Desk Careers and Certifications,https://www.linkedin.com/learning/it-service-desk-careers-and-certifications?u=56973065,"31,264 learners",POPULAR
Improving Your Conflict Competence,https://www.linkedin.com/learning/improving-your-conflict-competence?u=56973065,"270,737 learners",-
Learning Design Research,https://www.linkedin.com/learning/learning-design-research?u=56973065,"136,236 learners",POPULAR
ISO 27001:2022-Compliant Cybersecurity: Getting Started,https://www.linkedin.com/learning/iso-27001-2022-compliant-cybersecurity-getting-started?u=56973065,"20,689 learners",POPULAR
Jeff Dyer on Innovation,https://www.linkedin.com/learning/jeff-dyer-on-innovation?u=56973065,"141,641 learners",-
Working with High-Conflict People as a Manager,https://www.linkedin.com/learning/working-with-high-conflict-people-as-a-manager?u=56973065,"72,224 learners",-
Practical GitHub Project Management and Collaboration,https://www.linkedin.com/learning/practical-github-project-management-and-collaboration?u=56973065,"6,120 learners",-
Microsoft Azure Fundamentals (AZ-900) Cert Prep: 2 Azure Architecture and Security,https://www.linkedin.com/learning/microsoft-azure-fundamentals-az-900-cert-prep-2-azure-architecture-and-security?u=56973065,"32,316 learners",UPDATED
The Headspace Guide to Everyday Stress,https://www.linkedin.com/learning/the-headspace-guide-to-everyday-stress?u=56973065,"20,202 learners",-
CompTIA Security+ (SY0-701) Cert Prep: 1 General Security Concepts,https://www.linkedin.com/learning/comptia-security-plus-sy0-701-cert-prep-1-general-security-concepts?u=56973065,"3,849 learners",POPULAR
Microsoft Azure Administrator (AZ-104) Cert Prep: 2 Manage Storage Accounts,https://www.linkedin.com/learning/microsoft-azure-administrator-az-104-cert-prep-2-manage-storage-accounts?u=56973065,"8,929 learners",-
Unlock Your Team's Creativity,https://www.linkedin.com/learning/unlock-your-team-s-creativity?u=56973065,"100,332 learners",POPULAR
How Tech Drives Sustainability,https://www.linkedin.com/learning/how-tech-drives-sustainability?u=56973065,"11,587 learners",-
Kubernetes: Microservices,https://www.linkedin.com/learning/kubernetes-microservices?u=56973065,"80,252 learners",-
Microsoft Azure Administrator (AZ-104) Cert Prep: 1 Manage Azure Identities and Governance,https://www.linkedin.com/learning/microsoft-azure-administrator-az-104-cert-prep-1-manage-azure-identities-and-governance?u=56973065,"29,967 learners",POPULAR
Financial Wellness: Managing Personal Cash Flow,https://www.linkedin.com/learning/financial-wellness-managing-personal-cash-flow?u=56973065,"103,205 learners",-
The Employee's Guide to Sustainability,https://www.linkedin.com/learning/the-employee-s-guide-to-sustainability?u=56973065,"107,691 learners",-
Diversity Recruiting,https://www.linkedin.com/learning/diversity-recruiting-2?u=56973065,"172,238 learners",-
Apache PySpark by Example,https://www.linkedin.com/learning/apache-pyspark-by-example?u=56973065,"58,397 learners",-
Own It: The Power of Women at Work,https://www.linkedin.com/learning/own-it-the-power-of-women-at-work?u=56973065,"12,619 learners",-
Advanced NLP with Python for Machine Learning,https://www.linkedin.com/learning/advanced-nlp-with-python-for-machine-learning?u=56973065,"31,556 learners",-
Introduction to Terraform on Azure,https://www.linkedin.com/learning/introduction-to-terraform-on-azure?u=56973065,"15,237 learners",-
Developing Credibility as a Leader,https://www.linkedin.com/learning/developing-credibility-as-a-leader?u=56973065,"106,020 learners",-
Pitching to Investors,https://www.linkedin.com/learning/pitching-to-investors?u=56973065,"130,778 learners",-
The Mindful Workday,https://www.linkedin.com/learning/the-mindful-workday?u=56973065,"137,905 learners",-
Building a Home IT Lab,https://www.linkedin.com/learning/building-a-home-it-lab-15077425?u=56973065,"11,000 learners",-
Learning Data Science: Tell Stories With Data,https://www.linkedin.com/learning/learning-data-science-tell-stories-with-data?u=56973065,"114,121 learners",-
Resume Makeover,https://www.linkedin.com/learning/resume-makeover-23410278?u=56973065,"2,955 learners",-
Learning Java 11,https://www.linkedin.com/learning/learning-java-11?u=56973065,"311,992 learners",POPULAR
Mindful Stress Management,https://www.linkedin.com/learning/mindful-stress-management?u=56973065,"67,595 learners",-
Avoiding Phishing Scams,https://www.linkedin.com/learning/avoiding-phishing-scams-2021?u=56973065,"63,467 learners",-
Microsoft 365: Choose the Right Tool for the Job,https://www.linkedin.com/learning/microsoft-365-choose-the-right-tool-for-the-job?u=56973065,"34,969 learners",-
Advanced Linux: The Linux Kernel,https://www.linkedin.com/learning/advanced-linux-the-linux-kernel-2?u=56973065,"55,399 learners",-
Supply Chain Fundamentals: Risk and Resilience,https://www.linkedin.com/learning/supply-chain-fundamentals-risk-and-resilience?u=56973065,"28,957 learners",-
Excel: Creating Business Budgets,https://www.linkedin.com/learning/excel-creating-business-budgets?u=56973065,"66,101 learners",-
How to Have Compassionate Presence,https://www.linkedin.com/learning/how-to-have-compassionate-presence?u=56973065,"10,104 learners",-
Introduction to Data Science,https://www.linkedin.com/learning/introduction-to-data-science-22668235?u=56973065,"14,101 learners",POPULAR
Introduction to Security Information and Event Management (SIEM),https://www.linkedin.com/learning/introduction-to-security-information-and-event-management-siem?u=56973065,"10,206 learners",-
Diverse Talent in Recruiting and Hiring,https://www.linkedin.com/learning/diverse-talent-in-recruiting-and-hiring?u=56973065,"176,814 learners",-
Excel for Business Analysts,https://www.linkedin.com/learning/excel-for-business-analysts?u=56973065,"221,513 learners",UPDATED
Learning System Center Configuration Manager,https://www.linkedin.com/learning/learning-system-center-configuration-manager-2?u=56973065,"26,972 learners",-
Emotional Intelligence as an Inclusivity Booster,https://www.linkedin.com/learning/emotional-intelligence-as-an-inclusivity-booster?u=56973065,"27,916 learners",-
Fighting Gender Bias in the Workplace,https://www.linkedin.com/learning/fighting-gender-bias-in-the-workplace?u=56973065,"7,619 learners",-
Learning C++ (2021),https://www.linkedin.com/learning/learning-c-plus-plus-2021?u=56973065,"179,512 learners",POPULAR
Setting Up a PMO,https://www.linkedin.com/learning/setting-up-a-pmo?u=56973065,"124,537 learners",-
What Is Business Analysis?,https://www.linkedin.com/learning/what-is-business-analysis?u=56973065,"270,178 learners",POPULAR
Building Your Team,https://www.linkedin.com/learning/building-your-team?u=56973065,"148,200 learners",-
Excel PivotTables: Mastering PivotTables and PivotCharts,https://www.linkedin.com/learning/excel-pivottables-mastering-pivottables-and-pivotcharts?u=56973065,"186,946 learners",-
Introduction to Bookkeeping for Small Business Owners,https://www.linkedin.com/learning/introduction-to-bookkeeping-for-small-business-owners?u=56973065,"12,564 learners",-
Exam Tips: Azure Administrator (AZ-104),https://www.linkedin.com/learning/exam-tips-azure-administrator-az-104?u=56973065,"10,615 learners",UPDATED
JavaScript Essential Training,https://www.linkedin.com/learning/javascript-essential-training?u=56973065,"320,635 learners",POPULAR
Getting Started as a LinkedIn Learning Hub Admin,https://www.linkedin.com/learning/getting-started-as-a-linkedin-learning-hub-admin?u=56973065,"21,481 learners",-
Node.js Essential Training,https://www.linkedin.com/learning/node-js-essential-training-14888164?u=56973065,"45,074 learners",POPULAR
Customer Service in the Field (2017),https://www.linkedin.com/learning/customer-service-in-the-field-2017?u=56973065,"89,367 learners",-
Microsoft Entra ID for Administrators,https://www.linkedin.com/learning/microsoft-entra-id-for-administrators?u=56973065,"1,922 learners",-
IT Service Management Foundations: Change Management,https://www.linkedin.com/learning/it-service-management-foundations-change-management?u=56973065,"20,926 learners",-
Cloud Computing Careers and Certifications: First Steps,https://www.linkedin.com/learning/cloud-computing-careers-and-certifications-first-steps-22166537?u=56973065,"12,437 learners",-
Learning Word Online (Microsoft 365),https://www.linkedin.com/learning/learning-word-online-microsoft-365-22376019?u=56973065,"10,096 learners",-
Microsoft Cloud for Sustainability: ESG and the Future of Business,https://www.linkedin.com/learning/microsoft-cloud-for-sustainability-esg-and-the-future-of-business?u=56973065,"7,685 learners",-
The Master Key to Overcoming Procrastination,https://www.linkedin.com/learning/the-master-key-to-overcoming-procrastination?u=56973065,"1,303 learners",NEW
Deep Learning: Getting Started,https://www.linkedin.com/learning/deep-learning-getting-started?u=56973065,"40,661 learners",UPDATED
Administrative Human Resources,https://www.linkedin.com/learning/administrative-human-resources?u=56973065,"271,850 learners",POPULAR
Building a Successful Business Analysis Career,https://www.linkedin.com/learning/building-a-successful-business-analysis-career?u=56973065,"1,261 learners",-
Microsoft Power Platform Fundamentals (PL-900) Cert Prep: Core Components,https://www.linkedin.com/learning/microsoft-power-platform-fundamentals-pl-900-cert-prep-core-components?u=56973065,"14,908 learners",-
SAP Business One: Production and Logistics,https://www.linkedin.com/learning/sap-business-one-production-and-logistics?u=56973065,"22,207 learners",-
Employer Branding to Attract Talent,https://www.linkedin.com/learning/employer-branding-to-attract-talent?u=56973065,"101,036 learners",-
Igniting Emotional Engagement,https://www.linkedin.com/learning/igniting-emotional-engagement?u=56973065,"190,164 learners",-
Building ChatGPT Plugins: How They Work and How to Use Them,https://www.linkedin.com/learning/building-chatgpt-plugins-how-they-work-and-how-to-use-them?u=56973065,"17,797 learners",-
Executive Coaching,https://www.linkedin.com/learning/executive-coaching?u=56973065,"63,976 learners",-
Illustrator 2023 Quick Start,https://www.linkedin.com/learning/illustrator-2023-quick-start?u=56973065,"9,674 learners",-
Mindfulness Practices,https://www.linkedin.com/learning/mindfulness-practices?u=56973065,"547,868 learners",-
Supporting Indigenous Rights,https://www.linkedin.com/learning/supporting-indigenous-rights?u=56973065,"1,549 learners",NEW
Gamification of Learning,https://www.linkedin.com/learning/gamification-of-learning?u=56973065,"117,926 learners",-
Understanding Your Compensation and Benefits,https://www.linkedin.com/learning/understanding-your-compensation-and-benefits?u=56973065,"67,328 learners",-
Meeting Facilitation,https://www.linkedin.com/learning/meeting-facilitation?u=56973065,"97,946 learners",-
Sales: Closing Strategies,https://www.linkedin.com/learning/sales-closing-strategies?u=56973065,"314,868 learners",POPULAR
Microsoft Azure Administrator (AZ-104) Cert Prep: 3 Deploy and Manage Azure Compute Resources,https://www.linkedin.com/learning/microsoft-azure-administrator-az-104-cert-prep-3-deploy-and-manage-azure-compute-resources?u=56973065,"6,584 learners",-
Cybersecurity Careers: Build Your Brand in Cybersecurity,https://www.linkedin.com/learning/cybersecurity-careers-build-your-brand-in-cybersecurity?u=56973065,"2,583 learners",-
Power BI: Working Together with ChatGPT,https://www.linkedin.com/learning/power-bi-working-together-with-chatgpt?u=56973065,"2,716 learners",POPULAR
Prevent Team Burnout as a Manager,https://www.linkedin.com/learning/prevent-team-burnout-as-a-manager?u=56973065,"20,370 learners",-
Selling into Industries: Retail and Consumer Products,https://www.linkedin.com/learning/selling-into-industries-retail-and-consumer-products?u=56973065,"54,825 learners",-
Six Sigma: Black Belt,https://www.linkedin.com/learning/six-sigma-black-belt?u=56973065,"434,679 learners",UPDATED
Creating a Communications Strategy,https://www.linkedin.com/learning/creating-a-communications-strategy?u=56973065,"223,912 learners",-
Managing Your Personal Investments,https://www.linkedin.com/learning/managing-your-personal-investments?u=56973065,"157,424 learners",-
Use Your Personal Brand for Audience and Content Development,https://www.linkedin.com/learning/use-your-personal-brand-for-audience-and-content-development?u=56973065,"4,490 learners",-
Learning Node.js,https://www.linkedin.com/learning/learning-node-js-2017?u=56973065,"103,366 learners",-
Learning Word Desktop (Microsoft 365),https://www.linkedin.com/learning/learning-word-desktop-microsoft-365?u=56973065,"27,724 learners",-
Listening to Customers,https://www.linkedin.com/learning/listening-to-customers-16009379?u=56973065,"93,964 learners",-
ArcGIS Pro Essential Training,https://www.linkedin.com/learning/arcgis-pro-essential-training-22644188?u=56973065,"11,943 learners",POPULAR
